index,instrument_name,instrument_type,is_active,tick_size,option_type,strike,expiry,minimum_amount,amount_step,maker_fee_rate,taker_fee_rate,ask_price,ask_size,bid_price,bid_size,market_price,delta,gamma,vega,theta,iv,mark,ts
BTC-USD,BTC-20260306-70000-P,option,True,1,P,70000.0,20260306,0.01,1e-05,0.0001,0.0003,6596.0,0.78098,5953.0,0.78097,64021.0,-0.88037,4.218e-05,16.22902,-80.13035,0.5819,6278.0,1772274867198
BTC-USD,BTC-20260306-70000-C,option,True,1,C,70000.0,20260306,0.01,1e-05,0.0001,0.0003,277.0,1.0,234.0,1.0,64021.0,0.11962,4.218e-05,16.22906,-80.13039,0.5819,269.0,1772274866492
BTC-USD,BTC-20260306-69000-P,option,True,1,P,69000.0,20260306,0.01,1e-05,0.0001,0.0003,5649.0,2.0,5214.0,1.0,64014.0,-0.84077,5.194e-05,19.71863,-96.09906,0.57437,5394.0,1772274862954
BTC-USD,BTC-20260306-69000-C,option,True,1,C,69000.0,20260306,0.01,1e-05,0.0001,0.0003,398.0,1.0,345.0,1.0,64014.0,0.15922,5.194e-05,19.71855,-96.09905,0.57437,378.0,1772274864369
BTC-USD,BTC-20260306-68000-P,option,True,1,P,68000.0,20260306,0.01,1e-05,0.0001,0.0003,4722.0,1.0,4407.0,1.0,64014.0,-0.78912,6.228e-05,23.48792,-113.71361,0.57058,4551.0,1772274864469
BTC-USD,BTC-20260306-68000-C,option,True,1,C,68000.0,20260306,0.01,1e-05,0.0001,0.0003,586.0,1.02876,515.0,1.0,64021.0,0.21096,6.237e-05,23.49633,-113.59421,0.56977,535.0,1772274866694
BTC-USD,BTC-20260306-67000-P,option,True,1,P,67000.0,20260306,0.01,1e-05,0.0001,0.0003,3940.0,1.0,3673.0,2.0,64014.0,-0.72516,7.182e-05,27.11905,-131.44338,0.57123,3773.0,1772274864168
BTC-USD,BTC-20260306-67000-C,option,True,1,C,67000.0,20260306,0.01,1e-05,0.0001,0.0003,845.0,1.0,742.0,2.0,64014.0,0.27483,7.182e-05,27.11909,-131.44331,0.57123,757.0,1772274863760
BTC-USD,BTC-20260306-66000-P,option,True,1,P,66000.0,20260306,0.01,1e-05,0.0001,0.0003,3215.0,1.0,2997.0,3.283,64014.0,-0.65032,7.889e-05,30.10275,-147.45247,0.57729,3076.0,1772274865076
BTC-USD,BTC-20260306-66000-C,option,True,1,C,66000.0,20260306,0.01,1e-05,0.0001,0.0003,1180.0,1.0,1050.0,1.0,64014.0,0.34967,7.889e-05,30.10282,-147.45223,0.57729,1060.0,1772274863460
BTC-USD,BTC-20260306-65000-P,option,True,1,P,65000.0,20260306,0.01,1e-05,0.0001,0.0003,2604.0,5.19687,2413.0,1.0,64014.0,-0.56862,8.201e-05,31.9526,-159.80711,0.58943,2476.0,1772274865177
BTC-USD,BTC-20260306-65000-C,option,True,1,C,65000.0,20260306,0.01,1e-05,0.0001,0.0003,1605.0,0.78085,1451.0,1.0,64014.0,0.43137,8.201e-05,31.95263,-159.80696,0.58943,1461.0,1772274864975
BTC-USD,BTC-20260306-64000-P,option,True,1,P,64000.0,20260306,0.01,1e-05,0.0001,0.0003,2101.0,1.0,1935.0,1.0,64014.0,-0.48587,8.067e-05,32.41337,-167.17515,0.60785,1979.0,1772274863562
BTC-USD,BTC-20260306-64000-C,option,True,1,C,64000.0,20260306,0.01,1e-05,0.0001,0.0003,2125.0,0.78093,1948.0,1.0,64021.0,0.51469,8.067e-05,32.41521,-167.16028,0.60776,1966.0,1772274866593
BTC-USD,BTC-20260306-63000-P,option,True,1,P,63000.0,20260306,0.01,1e-05,0.0001,0.0003,1681.0,0.78087,1548.0,4.416,64021.0,-0.40733,7.544e-05,31.5582,-169.42042,0.6327,1578.0,1772274867906
BTC-USD,BTC-20260306-63000-C,option,True,1,C,63000.0,20260306,0.01,1e-05,0.0001,0.0003,2699.0,0.781,2538.0,1.0,64021.0,0.59266,7.544e-05,31.5582,-169.42042,0.6327,2569.0,1772274867906
BTC-USD,BTC-20260306-62000-P,option,True,1,P,62000.0,20260306,0.01,1e-05,0.0001,0.0003,1364.0,5.1969,1240.0,1.0,64021.0,-0.33811,6.787e-05,29.72838,-167.12052,0.66253,1266.0,1772274866796
BTC-USD,BTC-20260306-62000-C,option,True,1,C,62000.0,20260306,0.01,1e-05,0.0001,0.0003,3397.0,0.78093,3162.0,2.0,64021.0,0.66188,6.787e-05,29.72835,-167.12066,0.66253,3257.0,1772274867503
BTC-USD,BTC-20260306-61000-P,option,True,1,P,61000.0,20260306,0.01,1e-05,0.0001,0.0003,1104.0,1.78079,995.0,4.416,64014.0,-0.27906,5.955e-05,27.32279,-160.92441,0.69414,1020.0,1772274863054
BTC-USD,BTC-20260306-61000-C,option,True,1,C,61000.0,20260306,0.01,1e-05,0.0001,0.0003,4185.0,2.7808,3888.0,2.0,64014.0,0.72093,5.955e-05,27.32283,-160.9243,0.69414,4004.0,1772274862953
BTC-USD,BTC-20260306-60000-P,option,True,1,P,60000.0,20260306,0.01,1e-05,0.0001,0.0003,899.0,1.0,802.0,4.416,64021.0,-0.22995,5.101e-05,24.68634,-153.3152,0.73194,833.0,1772274866189
BTC-USD,BTC-20260306-60000-C,option,True,1,C,60000.0,20260306,0.01,1e-05,0.0001,0.0003,4997.0,1.0,4673.0,2.0,64021.0,0.77004,5.101e-05,24.68638,-153.31513,0.73194,4824.0,1772274865582
BTC-USD,BTC-20260306-58000-P,option,True,1,P,58000.0,20260306,0.01,1e-05,0.0001,0.0003,612.0,5.1968,530.0,4.416,64014.0,-0.15601,3.656e-05,19.45627,-132.91813,0.80514,559.0,1772274863461
BTC-USD,BTC-20260306-58000-C,option,True,1,C,58000.0,20260306,0.01,1e-05,0.0001,0.0003,6798.0,2.0,6338.0,2.0,64014.0,0.84398,3.656e-05,19.4563,-132.91812,0.80514,6543.0,1772274862954
BTC-USD,BTC-20260306-55000-P,option,True,1,P,55000.0,20260306,0.01,1e-05,0.0001,0.0003,360.0,0.78878,296.0,5.19698,64021.0,-0.0888,2.139e-05,13.07285,-102.51255,0.92417,323.0,1772274869018
BTC-USD,BTC-20260306-55000-C,option,True,1,C,55000.0,20260306,0.01,1e-05,0.0001,0.0003,9630.0,0.78096,8989.0,0.78096,64021.0,0.91119,2.139e-05,13.07285,-102.51255,0.92417,9315.0,1772274869724
BTC-USD,BTC-20260306-50000-P,option,True,1,P,50000.0,20260306,0.01,1e-05,0.0001,0.0003,217.0,4.07177,93.0,3.291,64014.0,-0.03474,8.49e-06,6.24464,-58.94968,1.11256,130.0,1772274862550
BTC-USD,BTC-20260306-50000-C,option,True,1,C,50000.0,20260306,0.01,1e-05,0.0001,0.0003,14437.0,0.78096,13796.0,0.78096,64021.0,0.96515,8.5e-06,6.26053,-59.17646,1.11399,14122.0,1772274870129
BTC-USD,BTC-20260306-110000-P,option,True,1,P,110000.0,20260306,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64014.0,-0.99999,0.0,2e-05,-0.00019,0.80025,46015.0,1772274864771
BTC-USD,BTC-20260306-110000-C,option,True,1,C,110000.0,20260306,0.01,1e-05,0.0001,0.0003,8.0,0.78113,0.0,0.0,64021.0,0.0,0.0,3e-05,-0.00025,0.80777,0.0,1772274865874
BTC-USD,BTC-20260306-100000-P,option,True,1,P,100000.0,20260306,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00315,-0.02163,0.80777,36008.0,1772274866592
BTC-USD,BTC-20260306-100000-C,option,True,1,C,100000.0,20260306,0.01,1e-05,0.0001,0.0003,8.0,0.78109,0.0,0.0,64021.0,0.0,0.0,0.00315,-0.02163,0.80777,0.0,1772274866492
BTC-USD,BTC-20260304-80000-P,option,True,1,P,80000.0,20260304,0.01,1e-05,0.0001,0.0003,16310.0,0.78091,15669.0,0.78091,64014.0,-0.99892,7.8e-07,0.23762,-2.12485,0.69617,16006.0,1772274871038
BTC-USD,BTC-20260304-80000-C,option,True,1,C,80000.0,20260304,0.01,1e-05,0.0001,0.0003,17.0,0.78081,0.0,0.0,64014.0,0.00107,7.8e-07,0.23762,-2.12485,0.69617,1.0,1772274871340
BTC-USD,BTC-20260304-75000-P,option,True,1,P,75000.0,20260304,0.01,1e-05,0.0001,0.0003,11322.0,0.78091,10681.0,0.78091,64014.0,-0.99122,5.63e-06,1.57176,-12.8839,0.63817,11017.0,1772274870835
BTC-USD,BTC-20260304-75000-C,option,True,1,C,75000.0,20260304,0.01,1e-05,0.0001,0.0003,68.0,0.78098,0.0,0.0,64014.0,0.00877,5.63e-06,1.57174,-12.88381,0.63817,12.0,1772274871036
BTC-USD,BTC-20260304-74000-P,option,True,1,P,74000.0,20260304,0.01,1e-05,0.0001,0.0003,10338.0,0.78102,9696.0,0.78102,64014.0,-0.9865,8.34e-06,2.2845,-18.39252,0.6268,10024.0,1772274871240
BTC-USD,BTC-20260304-74000-C,option,True,1,C,74000.0,20260304,0.01,1e-05,0.0001,0.0003,98.0,0.781,0.0,0.0,64014.0,0.01349,8.34e-06,2.2845,-18.39252,0.6268,19.0,1772274871341
BTC-USD,BTC-20260304-72000-P,option,True,1,P,72000.0,20260304,0.01,1e-05,0.0001,0.0003,8366.0,0.781,7725.0,0.781,64014.0,-0.96812,1.788e-05,4.72835,-36.76872,0.6054,8053.0,1772274871037
BTC-USD,BTC-20260304-72000-C,option,True,1,C,72000.0,20260304,0.01,1e-05,0.0001,0.0003,205.0,0.78095,0.0,0.0,64014.0,0.03187,1.788e-05,4.72835,-36.76872,0.6054,48.0,1772274871034
BTC-USD,BTC-20260304-70000-P,option,True,1,P,70000.0,20260304,0.01,1e-05,0.0001,0.0003,6383.0,1.0,5975.0,1.0,64014.0,-0.92601,3.605e-05,9.25795,-69.91825,0.58797,6130.0,1772274871000
BTC-USD,BTC-20260304-70000-C,option,True,1,C,70000.0,20260304,0.01,1e-05,0.0001,0.0003,145.0,1.0,123.0,1.0,64014.0,0.07398,3.605e-05,9.25799,-69.91838,0.58797,125.0,1772274870935
BTC-USD,BTC-20260304-69000-P,option,True,1,P,69000.0,20260304,0.01,1e-05,0.0001,0.0003,5459.0,1.0,5038.0,1.0,64014.0,-0.88928,4.911e-05,12.48495,-93.33925,0.58204,5205.0,1772274870935
BTC-USD,BTC-20260304-69000-C,option,True,1,C,69000.0,20260304,0.01,1e-05,0.0001,0.0003,261.0,1.78102,162.0,1.0,64014.0,0.11071,4.911e-05,12.48495,-93.33925,0.58204,200.0,1772274870936
BTC-USD,BTC-20260304-68000-P,option,True,1,P,68000.0,20260304,0.01,1e-05,0.0001,0.0003,4578.0,0.78101,4058.0,1.0,64014.0,-0.83772,6.416e-05,16.22863,-120.71066,0.57908,4324.0,1772274870834
BTC-USD,BTC-20260304-68000-C,option,True,1,C,68000.0,20260304,0.01,1e-05,0.0001,0.0003,364.0,1.0,304.0,1.0,64014.0,0.16227,6.416e-05,16.22858,-120.71065,0.57908,319.0,1772274871139
BTC-USD,BTC-20260304-67000-P,option,True,1,P,67000.0,20260304,0.01,1e-05,0.0001,0.0003,3761.0,1.0,3240.0,0.78101,64014.0,-0.76909,7.936e-05,20.11152,-149.88449,0.58022,3505.0,1772274870936
BTC-USD,BTC-20260304-67000-C,option,True,1,C,67000.0,20260304,0.01,1e-05,0.0001,0.0003,578.0,1.0,459.0,1.0,64014.0,0.2309,7.936e-05,20.11152,-149.88449,0.58022,500.0,1772274870735
BTC-USD,BTC-20260304-66000-P,option,True,1,P,66000.0,20260304,0.01,1e-05,0.0001,0.0003,2969.0,0.781,2739.0,1.314,64014.0,-0.68397,9.173e-05,23.50947,-177.17844,0.58674,2772.0,1772274870964
BTC-USD,BTC-20260304-66000-C,option,True,1,C,66000.0,20260304,0.01,1e-05,0.0001,0.0003,873.0,1.781,708.0,1.0,64014.0,0.31602,9.173e-05,23.50947,-177.17844,0.58674,767.0,1772274870634
BTC-USD,BTC-20260304-65000-P,option,True,1,P,65000.0,20260304,0.01,1e-05,0.0001,0.0003,2292.0,1.78101,2103.0,1.314,64014.0,-0.58728,9.82e-05,25.73181,-198.27595,0.5999,2146.0,1772274870834
BTC-USD,BTC-20260304-65000-C,option,True,1,C,65000.0,20260304,0.01,1e-05,0.0001,0.0003,1252.0,1.78101,1081.0,1.0,64014.0,0.41271,9.82e-05,25.73177,-198.27623,0.5999,1141.0,1772274871139
BTC-USD,BTC-20260304-64000-P,option,True,1,P,64000.0,20260304,0.01,1e-05,0.0001,0.0003,1774.0,1.0,1575.0,1.0,64014.0,-0.48771,9.724e-05,26.35289,-210.01961,0.62045,1638.0,1772274871137
BTC-USD,BTC-20260304-64000-C,option,True,1,C,64000.0,20260304,0.01,1e-05,0.0001,0.0003,1730.0,0.78098,1541.0,1.0,64014.0,0.51228,9.724e-05,26.35289,-210.01961,0.62045,1633.0,1772274871035
BTC-USD,BTC-20260304-63000-P,option,True,1,P,63000.0,20260304,0.01,1e-05,0.0001,0.0003,1368.0,1.0,1184.0,1.0,64014.0,-0.39453,8.984e-05,25.43869,-211.8282,0.64829,1244.0,1772274871036
BTC-USD,BTC-20260304-63000-C,option,True,1,C,63000.0,20260304,0.01,1e-05,0.0001,0.0003,2329.0,0.78098,2118.0,0.78102,64014.0,0.60546,8.984e-05,25.43873,-211.8279,0.64829,2239.0,1772274870734
BTC-USD,BTC-20260304-62000-P,option,True,1,P,62000.0,20260304,0.01,1e-05,0.0001,0.0003,1044.0,1.0,880.0,1.0,64014.0,-0.31396,7.866e-05,23.44392,-205.47474,0.68235,948.0,1772274871036
BTC-USD,BTC-20260304-62000-C,option,True,1,C,62000.0,20260304,0.01,1e-05,0.0001,0.0003,3022.0,0.78101,2791.0,1.0,64014.0,0.68603,7.866e-05,23.44392,-205.47474,0.68235,2943.0,1772274871025
BTC-USD,BTC-20260304-60000-P,option,True,1,P,60000.0,20260304,0.01,1e-05,0.0001,0.0003,629.0,1.0,510.0,1.781,64014.0,-0.19553,5.478e-05,18.25173,-178.82343,0.76278,567.0,1772274870834
BTC-USD,BTC-20260304-60000-C,option,True,1,C,60000.0,20260304,0.01,1e-05,0.0001,0.0003,4764.0,1.0,4416.0,1.0,64014.0,0.80446,5.478e-05,18.25173,-178.82343,0.76278,4562.0,1772274870937
BTC-USD,BTC-20260304-58000-P,option,True,1,P,58000.0,20260304,0.01,1e-05,0.0001,0.0003,414.0,1.0,336.0,1.0,64014.0,-0.12225,3.605e-05,13.39469,-146.32717,0.85049,352.0,1772274870734
BTC-USD,BTC-20260304-58000-C,option,True,1,C,58000.0,20260304,0.01,1e-05,0.0001,0.0003,6673.0,0.781,6148.0,1.0,64014.0,0.87774,3.605e-05,13.39469,-146.32717,0.85049,6347.0,1772274870633
BTC-USD,BTC-20260304-55000-P,option,True,1,P,55000.0,20260304,0.01,1e-05,0.0001,0.0003,443.0,0.78101,0.0,0.0,64014.0,-0.06147,1.868e-05,8.02409,-101.33994,0.98325,179.0,1772274870935
BTC-USD,BTC-20260304-55000-C,option,True,1,C,55000.0,20260304,0.01,1e-05,0.0001,0.0003,9498.0,0.781,8856.0,0.781,64014.0,0.93852,1.868e-05,8.02405,-101.33975,0.98325,9174.0,1772274871037
BTC-USD,BTC-20260303-80000-P,option,True,1,P,80000.0,20260303,0.01,1e-05,0.0001,0.0003,16313.0,0.78102,15672.0,0.78102,64014.0,-0.9999,1e-07,0.02246,-0.25961,0.66846,16000.0,1772274872247
BTC-USD,BTC-20260303-80000-C,option,True,1,C,80000.0,20260303,0.01,1e-05,0.0001,0.0003,9.0,0.781,0.0,0.0,64014.0,9e-05,1e-07,0.02246,-0.25961,0.66846,0.0,1772274872350
BTC-USD,BTC-20260303-76000-P,option,True,1,P,76000.0,20260303,0.01,1e-05,0.0001,0.0003,12314.0,0.781,11673.0,0.781,64014.0,-0.99856,1.28e-06,0.26669,-2.95615,0.64127,12001.0,1772274871644
BTC-USD,BTC-20260303-76000-C,option,True,1,C,76000.0,20260303,0.01,1e-05,0.0001,0.0003,19.0,0.7808,0.0,0.0,64014.0,0.00143,1.28e-06,0.26669,-2.9561,0.64127,1.0,1772274872855
BTC-USD,BTC-20260303-75000-P,option,True,1,P,75000.0,20260303,0.01,1e-05,0.0001,0.0003,11307.0,0.78091,10666.0,0.78091,64014.0,-0.99731,2.29e-06,0.47219,-5.17172,0.63363,11002.0,1772274872248
BTC-USD,BTC-20260303-75000-C,option,True,1,C,75000.0,20260303,0.01,1e-05,0.0001,0.0003,28.0,0.78102,0.0,0.0,64014.0,0.00268,2.29e-06,0.4722,-5.17179,0.63363,2.0,1772274871743
BTC-USD,BTC-20260303-74000-P,option,True,1,P,74000.0,20260303,0.01,1e-05,0.0001,0.0003,10311.0,0.78091,9670.0,0.78091,64014.0,-0.99502,4.03e-06,0.82039,-8.87648,0.62596,10005.0,1772274871945
BTC-USD,BTC-20260303-74000-C,option,True,1,C,74000.0,20260303,0.01,1e-05,0.0001,0.0003,39.0,4.75538,0.0,0.0,64014.0,0.00497,4.03e-06,0.82038,-8.87637,0.62596,5.0,1772274872248
BTC-USD,BTC-20260303-72000-P,option,True,1,P,72000.0,20260303,0.01,1e-05,0.0001,0.0003,8333.0,0.781,7692.0,0.781,64014.0,-0.98378,1.163e-05,2.30638,-24.34736,0.61073,8019.0,1772274871136
BTC-USD,BTC-20260303-72000-C,option,True,1,C,72000.0,20260303,0.01,1e-05,0.0001,0.0003,54.0,3.9744,0.0,0.0,64014.0,0.01621,1.163e-05,2.30638,-24.34736,0.61073,19.0,1772274871238
BTC-USD,BTC-20260303-71000-P,option,True,1,P,71000.0,20260303,0.01,1e-05,0.0001,0.0003,7350.0,0.781,6709.0,0.781,64014.0,-0.97164,1.888e-05,3.69949,-38.58364,0.60338,7036.0,1772274871947
BTC-USD,BTC-20260303-71000-C,option,True,1,C,71000.0,20260303,0.01,1e-05,0.0001,0.0003,67.0,4.75542,17.0,3.9744,64014.0,0.02835,1.888e-05,3.69949,-38.58364,0.60338,36.0,1772274871442
BTC-USD,BTC-20260303-70000-P,option,True,1,P,70000.0,20260303,0.01,1e-05,0.0001,0.0003,6381.0,0.781,5740.0,0.781,64014.0,-0.95165,2.954e-05,5.71998,-58.97024,0.59644,6067.0,1772274871846
BTC-USD,BTC-20260303-70000-C,option,True,1,C,70000.0,20260303,0.01,1e-05,0.0001,0.0003,91.0,4.75542,39.0,3.9744,64021.0,0.04853,2.963e-05,5.7389,-59.1651,0.59644,67.0,1772274870229
BTC-USD,BTC-20260303-69000-P,option,True,1,P,69000.0,20260303,0.01,1e-05,0.0001,0.0003,5434.0,0.781,4792.0,0.781,64014.0,-0.92003,4.419e-05,8.46777,-86.3936,0.59026,5119.0,1772274871340
BTC-USD,BTC-20260303-69000-C,option,True,1,C,69000.0,20260303,0.01,1e-05,0.0001,0.0003,141.0,3.9744,83.0,3.9744,64014.0,0.07996,4.419e-05,8.46782,-86.39379,0.59026,119.0,1772274870937
BTC-USD,BTC-20260303-68000-P,option,True,1,P,68000.0,20260303,0.01,1e-05,0.0001,0.0003,4521.0,0.78098,3880.0,0.78098,64014.0,-0.87227,6.265e-05,11.90618,-120.48003,0.58542,4207.0,1772274872148
BTC-USD,BTC-20260303-68000-C,option,True,1,C,68000.0,20260303,0.01,1e-05,0.0001,0.0003,236.0,3.9744,168.0,3.9744,64014.0,0.12772,6.265e-05,11.90623,-120.48012,0.58542,207.0,1772274871339
BTC-USD,BTC-20260303-67000-P,option,True,1,P,67000.0,20260303,0.01,1e-05,0.0001,0.0003,3493.0,2.78098,3145.0,2.0,64014.0,-0.80417,8.321e-05,15.74869,-158.71205,0.58303,3352.0,1772274871442
BTC-USD,BTC-20260303-67000-C,option,True,1,C,67000.0,20260303,0.01,1e-05,0.0001,0.0003,400.0,4.75538,314.0,3.9744,64014.0,0.19582,8.321e-05,15.74869,-158.71205,0.58303,352.0,1772274871745
BTC-USD,BTC-20260303-66000-P,option,True,1,P,66000.0,20260303,0.01,1e-05,0.0001,0.0003,2707.0,2.0,2413.0,2.0,64014.0,-0.71385,0.00010202,19.38013,-196.0206,0.58516,2579.0,1772274871442
BTC-USD,BTC-20260303-66000-C,option,True,1,C,66000.0,20260303,0.01,1e-05,0.0001,0.0003,650.0,3.9744,544.0,3.9744,64014.0,0.28614,0.00010202,19.38013,-196.0206,0.58516,579.0,1772274871543
BTC-USD,BTC-20260303-65000-P,option,True,1,P,65000.0,20260303,0.01,1e-05,0.0001,0.0003,2021.0,3.9744,1847.0,3.9744,64021.0,-0.60412,0.00011354,21.95334,-225.95908,0.59547,1917.0,1772274869624
BTC-USD,BTC-20260303-65000-C,option,True,1,C,65000.0,20260303,0.01,1e-05,0.0001,0.0003,1024.0,0.78102,894.0,3.9744,64021.0,0.39587,0.00011354,21.95329,-225.95949,0.59547,924.0,1772274870128
BTC-USD,BTC-20260303-64000-P,option,True,1,P,64000.0,20260303,0.01,1e-05,0.0001,0.0003,1505.0,3.9744,1349.0,0.78102,64021.0,-0.48828,0.00011311,22.72231,-242.99905,0.6187,1402.0,1772274870028
BTC-USD,BTC-20260303-64000-C,option,True,1,C,64000.0,20260303,0.01,1e-05,0.0001,0.0003,1535.0,0.78103,1375.0,2.0,64014.0,0.51097,0.00011312,22.72118,-242.98706,0.6187,1406.0,1772274870633
BTC-USD,BTC-20260303-63000-P,option,True,1,P,63000.0,20260303,0.01,1e-05,0.0001,0.0003,1108.0,3.9744,983.0,3.9744,64021.0,-0.38191,0.00010196,21.72885,-246.51522,0.65636,1030.0,1772274869115
BTC-USD,BTC-20260303-63000-C,option,True,1,C,63000.0,20260303,0.01,1e-05,0.0001,0.0003,2177.0,0.781,1982.0,2.0,64021.0,0.61808,0.00010196,21.72889,-246.51476,0.65636,2037.0,1772274868712
BTC-USD,BTC-20260303-62000-P,option,True,1,P,62000.0,20260303,0.01,1e-05,0.0001,0.0003,824.0,0.78102,730.0,3.9744,64014.0,-0.2953,8.607e-05,19.6676,-239.29386,0.7039,772.0,1772274870934
BTC-USD,BTC-20260303-62000-C,option,True,1,C,62000.0,20260303,0.01,1e-05,0.0001,0.0003,2951.0,2.0,2686.0,2.0,64014.0,0.70469,8.607e-05,19.6676,-239.29386,0.7039,2772.0,1772274870933
BTC-USD,BTC-20260303-60000-P,option,True,1,P,60000.0,20260303,0.01,1e-05,0.0001,0.0003,547.0,3.286,361.0,3.286,64014.0,-0.17542,5.606e-05,14.70912,-205.48526,0.80821,450.0,1772274872145
BTC-USD,BTC-20260303-60000-C,option,True,1,C,60000.0,20260303,0.01,1e-05,0.0001,0.0003,4673.0,0.781,4315.0,2.0,64014.0,0.82457,5.606e-05,14.70917,-205.48518,0.80821,4450.0,1772274871339
BTC-USD,BTC-20260303-58000-P,option,True,1,P,58000.0,20260303,0.01,1e-05,0.0001,0.0003,377.0,3.291,192.0,3.291,64021.0,-0.10464,3.494e-05,10.33554,-162.7545,0.91104,268.0,1772274868916
BTC-USD,BTC-20260303-58000-C,option,True,1,C,58000.0,20260303,0.01,1e-05,0.0001,0.0003,6598.0,0.78094,5957.0,0.78094,64021.0,0.89535,3.494e-05,10.33548,-162.75435,0.91104,6275.0,1772274869319
BTC-USD,BTC-20260303-55000-P,option,True,1,P,55000.0,20260303,0.01,1e-05,0.0001,0.0003,343.0,0.78091,0.0,0.0,64021.0,-0.04848,1.671e-05,5.73379,-104.68387,1.05626,125.0,1772274869014
BTC-USD,BTC-20260303-55000-C,option,True,1,C,55000.0,20260303,0.01,1e-05,0.0001,0.0003,9454.0,0.78091,8813.0,0.78091,64021.0,0.95151,1.671e-05,5.73384,-104.6842,1.05626,9132.0,1772274868803
BTC-USD,BTC-20260302-80000-P,option,True,1,P,80000.0,20260302,0.01,1e-05,0.0001,0.0003,0.0,0.0,0.0,0.0,64021.0,-0.99999,0.0,0.00045,-0.00799,0.6686,15988.0,1772274870028
BTC-USD,BTC-20260302-80000-C,option,True,1,C,80000.0,20260302,0.01,1e-05,0.0001,0.0003,8.0,0.78079,0.0,0.0,64014.0,0.0,0.0,0.00044,-0.00792,0.6686,0.0,1772274871993
BTC-USD,BTC-20260302-76000-P,option,True,1,P,76000.0,20260302,0.01,1e-05,0.0001,0.0003,12303.0,0.78093,11661.0,0.78093,64021.0,-0.99981,2.2e-07,0.0322,-0.56544,0.66462,11988.0,1772274870094
BTC-USD,BTC-20260302-76000-C,option,True,1,C,76000.0,20260302,0.01,1e-05,0.0001,0.0003,10.0,0.781,0.0,0.0,64014.0,0.00018,2.2e-07,0.03195,-0.5611,0.66462,0.0,1772274870937
BTC-USD,BTC-20260302-75000-P,option,True,1,P,75000.0,20260302,0.01,1e-05,0.0001,0.0003,11301.0,0.78091,10660.0,0.78091,64021.0,-0.99957,5e-07,0.07023,-1.21466,0.65466,10988.0,1772274868614
BTC-USD,BTC-20260302-75000-C,option,True,1,C,75000.0,20260302,0.01,1e-05,0.0001,0.0003,12.0,0.78102,0.0,0.0,64014.0,0.00042,5e-07,0.06971,-1.20571,0.65466,0.0,1772274870834
BTC-USD,BTC-20260302-74000-P,option,True,1,P,74000.0,20260302,0.01,1e-05,0.0001,0.0003,10301.0,0.78091,9660.0,0.78091,64021.0,-0.99903,1.09e-06,0.15017,-2.55694,0.64454,9989.0,1772274868816
BTC-USD,BTC-20260302-74000-C,option,True,1,C,74000.0,20260302,0.01,1e-05,0.0001,0.0003,14.0,0.78091,0.0,0.0,64014.0,0.00095,1.08e-06,0.14912,-2.53916,0.64454,0.0,1772274870329
BTC-USD,BTC-20260302-72000-P,option,True,1,P,72000.0,20260302,0.01,1e-05,0.0001,0.0003,8308.0,0.78093,7666.0,0.78093,64021.0,-0.99526,4.78e-06,0.63492,-10.46669,0.62402,7992.0,1772274869723
BTC-USD,BTC-20260302-72000-C,option,True,1,C,72000.0,20260302,0.01,1e-05,0.0001,0.0003,40.0,0.78091,0.0,0.0,64021.0,0.00473,4.78e-06,0.63492,-10.46669,0.62402,4.0,1772274869723
BTC-USD,BTC-20260302-71000-P,option,True,1,P,71000.0,20260302,0.01,1e-05,0.0001,0.0003,7317.0,0.781,6675.0,0.781,64021.0,-0.98988,9.51e-06,1.24051,-20.11428,0.61379,6998.0,1772274868916
BTC-USD,BTC-20260302-71000-C,option,True,1,C,71000.0,20260302,0.01,1e-05,0.0001,0.0003,42.0,4.75531,0.0,0.0,64021.0,0.01011,9.51e-06,1.24046,-20.11373,0.61379,9.0,1772274870129
BTC-USD,BTC-20260302-70000-P,option,True,1,P,70000.0,20260302,0.01,1e-05,0.0001,0.0003,6332.0,0.78102,5691.0,0.78102,64021.0,-0.97908,1.807e-05,2.31831,-36.97769,0.60378,6009.0,1772274869723
BTC-USD,BTC-20260302-70000-C,option,True,1,C,70000.0,20260302,0.01,1e-05,0.0001,0.0003,49.0,4.75523,2.0,3.9744,64021.0,0.02091,1.807e-05,2.31835,-36.97805,0.60378,21.0,1772274868815
BTC-USD,BTC-20260302-69000-P,option,True,1,P,69000.0,20260302,0.01,1e-05,0.0001,0.0003,5354.0,0.78099,4713.0,0.78099,64021.0,-0.95836,3.249e-05,4.10312,-64.41811,0.59431,5034.0,1772274867907
BTC-USD,BTC-20260302-69000-C,option,True,1,C,69000.0,20260302,0.01,1e-05,0.0001,0.0003,66.0,4.75527,22.0,3.9744,64021.0,0.04163,3.249e-05,4.10307,-64.4177,0.59431,45.0,1772274868614
BTC-USD,BTC-20260302-68000-P,option,True,1,P,68000.0,20260302,0.01,1e-05,0.0001,0.0003,4271.0,1.0,3908.0,0.781,64021.0,-0.92094,5.455e-05,6.79153,-105.12316,0.58593,4083.0,1772274868209
